age,weight,height,income_lpa,smoker,city,occupation,insurance_premium_category
29,77.3,1.53,38.44272357742452,True,New Dorothyshire,government_job,High
65,76.9,1.8,49.73541475775142,True,Johnsonland,unemployed,Low
60,53.1,1.79,44.62509603101814,False,Natalietown,government_job,High
54,100.0,1.67,20.22698640298056,False,West Crystal,unemployed,Low
20,61.1,1.89,44.62452075180898,True,East Daniel,unemployed,Medium
27,104.6,1.85,1.153764908199748,False,North Dale,student,Low
68,73.6,1.58,7.481936042883138,False,New Angelville,business_owner,Low
49,51.2,1.65,48.45594700107048,True,East Felicia,private_job,Medium
21,64.8,1.68,24.412611492070777,False,Hardymouth,private_job,Medium
70,112.2,1.65,15.242866013418896,False,Port Jonathanmouth,student,Low
51,51.8,1.86,45.82824872478225,True,East Douglas,private_job,Medium
22,111.0,1.65,20.15641844039077,True,Allenhaven,unemployed,Low
36,85.6,1.85,45.13313108213055,True,Scottside,private_job,High
37,59.3,1.74,0.5784131766200576,False,Carterfort,retired,High
19,114.1,1.82,45.38767745463151,False,North Jamiestad,unemployed,High
24,75.9,1.7,0.7179303919360264,True,Port Roberta,government_job,High
44,77.9,1.78,27.63734011903352,False,Lake Sandrahaven,unemployed,High
22,56.8,1.72,2.690449563377716,False,Derekfurt,government_job,Medium
35,63.4,1.82,21.572912107585594,False,Moralesburgh,unemployed,Low
64,56.9,1.87,0.6120812010383814,True,North Jameshaven,retired,Medium
53,54.0,1.59,4.364211796819348,True,East Davidbury,freelancer,High
75,56.9,1.53,5.656664048388536,True,Perkinsville,government_job,Low
48,108.5,1.71,28.0061624726493,False,Markland,student,Medium
26,84.1,1.79,9.858660084964356,True,Gentryberg,retired,Medium
21,79.9,1.53,19.69812481564078,False,New Dianaport,private_job,Medium
58,86.8,1.65,26.35783513084701,True,South Marymouth,private_job,High
34,93.9,1.88,16.240894541606675,False,Lake Michelleland,student,Medium
35,116.9,1.73,15.153372309996591,False,Lake Kayla,student,Medium
21,83.5,1.79,27.583201252919647,True,Coxville,private_job,Medium
46,55.8,1.63,47.73217529371463,True,Deniseland,government_job,Medium
69,103.8,1.66,49.663385312104815,True,Tiffanyton,student,High
21,72.4,1.65,49.55860918963497,False,Port Shelbyburgh,private_job,Medium
24,95.9,1.61,22.87225149765426,False,Melissahaven,private_job,High
51,51.7,1.53,22.0365299257239,True,Johnnyside,government_job,Medium
65,95.3,1.54,0.569650481672578,False,Kathleenfort,freelancer,High
41,67.5,1.58,13.35389678744466,False,Lake Michael,retired,Medium
56,53.0,1.81,8.947025861708372,True,Georgeland,freelancer,Medium
53,53.3,1.89,27.99122935170456,False,Crystalland,freelancer,Medium
21,82.0,1.88,28.692681694490823,False,West Charlesside,unemployed,Low
32,64.4,1.55,0.6411735731228787,True,Katherineville,retired,High
65,73.0,1.78,24.79197055298777,False,Colonside,government_job,Low
42,74.7,1.69,13.68313268686375,True,East Maryburgh,business_owner,High
69,65.0,1.69,19.90918938357703,False,South Jamestown,unemployed,High
63,59.6,1.74,1.4255088319951037,True,Natalieburgh,retired,High
74,109.1,1.71,3.6834428159028194,True,West Shannon,retired,High
64,96.1,1.64,8.612455667034194,True,Port Karenport,freelancer,High
51,94.7,1.82,11.950534754484636,False,North Angelafort,unemployed,High
62,113.6,1.61,1.2077866501061014,True,Meganfort,retired,Low
20,76.4,1.89,2.367723991258716,False,Sanchezton,private_job,Low
45,78.5,1.69,44.92468513598772,False,Wesleyshire,business_owner,Medium
49,53.8,1.76,10.11892743019007,False,Montoyaton,business_owner,Low
20,57.7,1.64,41.970710261294485,False,South Nicholas,government_job,Medium
48,111.8,1.77,30.32250716018971,False,East Gerald,freelancer,High
51,97.2,1.61,7.9629995556237825,False,Porterstad,government_job,Medium
33,62.4,1.59,43.59604117946382,True,Lake Amber,unemployed,High
21,98.5,1.68,15.871755494658323,False,East Patriciaton,government_job,Low
39,69.5,1.76,0.9797975104670156,False,Lake Tonyamouth,retired,Low
62,87.3,1.76,23.019537736063768,False,New Andrewstad,business_owner,High
35,119.2,1.59,3.329250615079207,False,West Danaberg,freelancer,High
26,69.9,1.7,43.94497129263946,True,East Michaelland,government_job,Low
63,51.3,1.55,6.780182898180927,False,Port Mary,student,Medium
64,90.6,1.58,1.048468637409434,True,Hillmouth,student,High
38,53.2,1.72,36.57971914135454,True,New Davidfort,unemployed,Low
41,102.6,1.79,12.998349459125295,True,West Hollytown,government_job,Medium
26,60.2,1.65,20.115175268366468,False,Port Angelatown,business_owner,Low
49,81.4,1.8,28.23308625301861,False,Lake Jessica,retired,High
36,96.6,1.89,30.770305520883923,False,New Samanthaport,student,Low
55,67.6,1.83,25.581058949430734,False,South Michael,private_job,Medium
43,104.4,1.59,19.320170602359763,False,Wardtown,student,Low
20,118.4,1.73,45.58691954947666,True,New Annaburgh,private_job,Low
51,76.1,1.69,49.46634623920807,False,Deniseside,private_job,Medium
52,52.5,1.56,44.77880602609613,False,Shannonfurt,unemployed,Medium
32,109.4,1.73,24.073006172399516,False,North Brittanymouth,government_job,High
69,71.4,1.6,30.038391072577447,True,Lake Monicatown,business_owner,High
66,102.7,1.54,2.270697701829395,False,East Jeremiahtown,unemployed,High
71,85.1,1.84,47.87971739286482,False,North Stephen,student,Medium
67,86.1,1.77,2.277724542949996,True,East Michelleport,unemployed,Medium
68,90.1,1.65,42.623127149193465,False,Hillfurt,government_job,Low
42,96.4,1.65,26.73182272998869,False,East Juliashire,government_job,Low
67,54.8,1.71,10.014906110778814,True,Alexanderton,retired,Low
30,114.0,1.69,32.350537529010204,True,Randyside,government_job,Low
63,107.2,1.64,1.208937540433183,True,Oconnorfort,freelancer,High
51,77.1,1.61,2.980488613953855,True,North Brendastad,freelancer,Medium
53,112.9,1.81,29.2136024408868,False,South Justinton,retired,High
69,51.9,1.76,19.505770413242043,True,West Louis,private_job,High
74,112.0,1.8,14.338417063005949,True,North Jessicafort,retired,Low
41,116.9,1.76,23.56082095662636,False,Watsonland,student,High
41,56.1,1.64,10.902784577979542,False,Hernandezbury,private_job,Low
50,58.1,1.81,45.39227651901994,False,Nancymouth,unemployed,High
55,101.1,1.73,28.85430071077985,True,West Michaelview,freelancer,High
69,116.1,1.8,36.1482544981452,False,North Mike,retired,Low
23,89.1,1.59,6.827570585187671,False,Port Mitchell,student,High
75,68.6,1.7,3.665343512396082,False,East Scott,retired,High
73,84.6,1.62,10.620237695979927,True,South Summerville,retired,Low
23,51.2,1.77,0.8364453587692269,True,Ortizton,retired,Low
64,71.8,1.54,48.47893545619428,True,Port Davidburgh,freelancer,High
27,114.7,1.89,48.84648266874032,True,Lake Jenna,government_job,Low
58,86.9,1.76,13.935550002453382,False,Lake Kyle,business_owner,High
26,108.9,1.66,14.922172866498482,True,Port Christyland,government_job,Medium
53,77.3,1.54,39.68978524905386,False,Sarahville,business_owner,High
60,113.5,1.54,29.908143115303695,False,North Matthew,unemployed,Low
75,61.6,1.84,14.472955676562748,False,North Denniston,freelancer,Low
68,119.8,1.7,4.186296025912827,False,Kimbury,retired,High
28,71.5,1.81,1.0974460016376977,False,North Jessicafurt,retired,Medium
34,68.1,1.67,12.16643260456678,False,South Tristan,government_job,Medium
65,97.1,1.78,3.9741694616049714,False,East David,retired,Medium
55,83.0,1.65,45.97916659757684,True,Port Jeffrey,unemployed,Medium
34,65.8,1.74,14.921137702267693,False,West Kimberlyfort,student,Low
52,78.1,1.75,7.201312252015847,True,South Elizabethfurt,freelancer,Medium
40,107.8,1.89,26.68210478912025,False,South Amber,student,Medium
62,112.0,1.69,1.0108362027054991,True,Hallfort,retired,High
21,61.0,1.81,8.846109177504076,True,Lake James,freelancer,Medium
46,118.8,1.84,43.56774155252175,True,Mollystad,government_job,Low
47,80.6,1.53,5.584249499834323,True,Kingfort,government_job,Medium
74,97.3,1.7,4.177197316049517,True,North Destinyburgh,freelancer,Medium
47,94.9,1.87,9.58797899699208,False,Martinezstad,government_job,High
66,68.6,1.58,4.0216000674786,False,New Dawnton,retired,Medium
32,95.3,1.54,42.8232024291549,True,Lake Paul,unemployed,Medium
34,57.6,1.65,37.51460490499582,True,South Ashley,government_job,Low
40,79.7,1.62,12.756060632928293,True,Edwardmouth,government_job,Medium
37,84.5,1.73,3.908802657074908,True,Belindaberg,student,Low
50,55.5,1.64,12.527290146323196,True,East Reneetown,private_job,Medium
54,55.5,1.54,17.989975096831415,True,Jarvisfurt,business_owner,Medium
60,65.8,1.79,7.523565547350349,False,Elizabethport,unemployed,Low
63,90.2,1.78,14.056673028003406,False,East Rebecca,student,High
65,51.3,1.71,40.47422165889228,True,Amberborough,business_owner,Low
30,61.5,1.62,30.429000093251727,False,Christinaburgh,government_job,Low
28,85.8,1.61,2.689260932009054,True,Faulknerborough,student,Medium
63,67.4,1.57,22.22993592816648,False,East Nicolefurt,private_job,Low
67,66.1,1.84,5.477875026010004,True,Laurieborough,government_job,Low
52,69.7,1.63,22.359067238635177,False,Douglaston,unemployed,High
48,60.8,1.82,1.8989270420615985,True,Bryantown,government_job,Low
59,87.6,1.81,44.082751482587526,False,Joshuamouth,business_owner,High
74,118.0,1.58,11.646489881516956,False,North Marcus,government_job,High
21,87.7,1.55,3.590341956315327,False,Sallyfurt,government_job,High
28,112.4,1.86,17.65322517597118,False,East Jamie,freelancer,Medium
53,110.8,1.53,23.230597227396277,True,Lake Jenniferland,unemployed,Low
51,88.1,1.89,0.6166972567425876,False,Thomasland,retired,Medium
74,54.0,1.69,2.9339550110473387,False,New Jose,government_job,Medium
41,66.2,1.53,7.249728227444573,True,Taylorburgh,government_job,Medium
59,109.7,1.8,25.33562375870296,True,Phammouth,government_job,Medium
43,106.5,1.8,3.960529966546954,False,Port Erin,retired,High
22,113.5,1.87,49.19945035352796,False,Ashleyton,private_job,Medium
62,103.8,1.57,4.404036105972731,False,Port Kara,freelancer,Low
59,80.0,1.82,15.067069411584082,True,East Melaniebury,business_owner,Medium
35,82.4,1.88,31.170244256175664,True,Katieton,business_owner,High
55,77.4,1.67,8.530645980057702,False,North Edwardfort,government_job,Low
32,67.8,1.82,11.65401916640129,False,East Thomasshire,government_job,High
39,104.9,1.76,14.884628305978612,False,South Stevenberg,retired,Low
47,117.3,1.55,30.47439752649292,False,West Amberton,business_owner,High
39,115.7,1.89,8.474655488249113,True,South Brianberg,retired,Low
68,65.2,1.7,14.07814208426193,True,Lake Williamland,retired,Low
32,59.0,1.86,35.34689921984755,True,Paigeton,private_job,Medium
42,70.1,1.8,10.920080386316318,True,New Christopherview,business_owner,Medium
28,79.7,1.73,22.346762053363857,False,Cynthiaburgh,unemployed,Low
47,111.2,1.76,4.1897821063237775,True,Rodneyview,retired,Medium
20,92.5,1.8,19.19405701653799,False,Alanfurt,unemployed,Medium
53,99.0,1.82,27.33685019987848,False,West Robertbury,unemployed,High
19,53.3,1.8,10.592769949086891,False,Lake Brenttown,business_owner,Medium
61,60.2,1.89,2.55610328982906,True,Williamston,retired,Medium
68,117.0,1.89,2.5749138514466283,True,Nguyenmouth,freelancer,Low
74,57.8,1.72,7.158055381885425,False,Lake Isaacfort,freelancer,High
68,73.5,1.82,45.564338031993394,True,Jonesfort,freelancer,High
74,117.6,1.66,44.9731068047665,False,New Erichaven,government_job,High
56,74.2,1.63,10.975042331317235,False,Morriston,freelancer,High
19,83.8,1.88,5.016508622110941,False,West Kennethview,retired,Medium
19,57.5,1.66,30.504317321617783,False,Jacksonburgh,unemployed,Medium
30,93.6,1.84,2.706690060199387,True,East Michael,business_owner,High
40,60.7,1.87,19.060472421139348,False,Hartshire,unemployed,High
47,82.3,1.61,16.397900272198942,False,West Sean,freelancer,Medium
24,101.1,1.79,11.981697215889731,False,East Judy,private_job,Medium
42,83.1,1.74,22.20123413584261,False,Port Michaelport,freelancer,High
26,52.9,1.88,34.2261220457239,False,Port Karina,unemployed,Medium
64,68.4,1.66,2.6699610380767878,False,Scotthaven,retired,Medium
33,82.2,1.83,31.25838858269202,True,South Christopher,government_job,Medium
25,79.8,1.76,5.371730834651168,False,Shawnview,unemployed,High
21,117.3,1.87,14.5864308006711,False,Lake Gabrielle,government_job,High
52,55.2,1.66,7.730337056080439,False,Lebury,freelancer,Low
39,60.0,1.63,26.379972250118765,True,Joneschester,business_owner,Medium
60,61.3,1.64,0.5778353536485671,True,Markview,retired,Medium
38,94.7,1.86,40.73156634273221,True,North Tiffany,freelancer,Low
56,110.9,1.89,16.799141439495486,False,South Annafort,retired,Medium
44,81.0,1.69,34.25993884984687,True,South Brianshire,unemployed,High
47,72.3,1.54,0.5897598408032442,True,Toddview,retired,Low
31,92.3,1.75,39.946881890697824,False,South Luis,student,Medium
24,63.9,1.85,3.0620260178803997,False,South Bryanhaven,freelancer,Medium
59,110.2,1.62,14.307401912792615,True,Mathisstad,student,High
36,119.1,1.78,36.85415615976246,False,Port Nicholas,private_job,High
65,103.0,1.87,10.033838624140756,False,Wardland,business_owner,Low
51,91.6,1.7,14.40987278039563,False,Zunigastad,retired,Low
56,80.4,1.89,4.153053547132839,False,Toddland,government_job,Medium
65,64.9,1.6,7.4194545260425775,False,North Pamela,unemployed,Medium
38,110.2,1.57,11.080633784014871,False,Lake William,freelancer,Low
56,95.9,1.85,0.7075987010463829,True,Manningland,retired,Medium
50,75.7,1.74,35.528394091844824,False,Jasonville,business_owner,High
65,112.8,1.77,20.12774031920497,False,East Gailton,retired,Low
59,109.1,1.54,16.87480676623838,False,East Caroline,student,High
43,85.3,1.58,0.776416168685393,True,South Andrewbury,freelancer,High
30,80.1,1.62,45.47506767386417,True,Katherinemouth,private_job,Medium
60,116.9,1.82,6.06087445021879,True,Perryfort,freelancer,High
36,58.7,1.68,35.86952050796261,False,Lauratown,business_owner,Low
46,57.6,1.56,17.02465885932682,True,Justinburgh,retired,Low
21,77.7,1.82,43.46263020522443,False,East Nicholas,student,Medium
74,91.6,1.84,40.16686258452164,False,South Kayla,retired,Medium
55,108.3,1.86,47.495444514645,True,South Betty,private_job,High
52,117.9,1.79,17.967000755028085,True,East Randy,student,Low
37,106.8,1.89,31.40657017881626,True,Foxland,government_job,Low
61,106.1,1.76,27.86046227673813,False,Markside,student,High
58,84.4,1.87,24.679794545724008,False,Kellyfurt,student,Medium
68,62.7,1.59,25.95836468371851,True,Jenniferburgh,business_owner,High
60,110.4,1.55,0.6299406695450858,False,North Tinaport,business_owner,Low
74,64.2,1.56,28.50552616410666,True,Davidbury,retired,Low
43,88.0,1.63,7.402415918109586,True,Smithbury,retired,Low
30,65.7,1.71,0.8537737195568742,True,East Janet,retired,Medium
63,53.6,1.63,27.581146804311217,True,Jonesburgh,unemployed,Low
46,67.6,1.67,2.2482098429984445,False,North Tonya,student,High
60,81.6,1.75,43.108553813842576,False,West Douglas,retired,Medium
65,54.3,1.64,40.65074217907071,False,Boyerfort,unemployed,Medium
70,69.0,1.69,28.277121849524704,False,East Jamesview,retired,Low
22,60.8,1.53,5.611623292887638,True,West Janice,unemployed,Medium
57,107.5,1.55,19.534384501399696,True,New David,freelancer,Low
28,72.8,1.61,21.80241446445381,True,Port Jeffreyland,private_job,High
73,88.4,1.9,48.64986220262373,False,Matthewhaven,unemployed,High
31,90.2,1.71,9.626671120325014,True,Graystad,freelancer,Low
43,79.0,1.64,30.439639289986392,False,Port Alexisland,business_owner,High
29,60.9,1.79,23.464065326688758,False,Cynthiamouth,government_job,Low
49,67.8,1.6,35.64779483509351,True,Lawsonside,private_job,Medium
46,53.9,1.73,0.9095220927831448,True,Caldwellbury,retired,Low
31,78.4,1.67,3.1424082132307904,True,Port Sarah,business_owner,High
27,115.0,1.85,48.67094258333998,False,Masseyburgh,government_job,Low
60,68.7,1.85,36.02307123990833,False,Lake Caroline,unemployed,Low
20,113.7,1.68,23.340529289393345,True,Kennethchester,unemployed,Low
62,89.6,1.77,41.73372851652116,True,Lake Daniel,unemployed,Low
56,70.1,1.59,8.390318743641672,False,Carolinehaven,retired,Low
19,98.9,1.62,11.079374735123452,False,South Colleenfurt,government_job,Medium
33,71.5,1.67,49.35938928636116,True,Stevetown,unemployed,Low
61,51.1,1.8,36.84890758265556,True,West Deanna,private_job,Medium
25,107.8,1.8,42.78306033197623,True,Simmonsville,unemployed,Medium
23,108.6,1.9,35.02953224111836,False,East Vincent,business_owner,Medium
53,105.9,1.64,8.75995088420025,True,Port Kylechester,retired,Low
28,97.8,1.86,32.23362967662666,False,West Jasonshire,business_owner,Low
52,70.9,1.74,36.17126614790878,True,Denisemouth,unemployed,High
20,55.0,1.62,26.330813815527083,False,Port Nancy,private_job,Medium
36,107.2,1.62,11.193720853144274,False,Bryanstad,government_job,Medium
47,118.6,1.87,49.42281942003573,False,Rachelfurt,private_job,High
71,107.4,1.53,6.97946504119424,True,Jillchester,retired,High
58,89.2,1.88,28.9533765024918,False,Stephanieborough,unemployed,Medium
67,89.7,1.54,0.5697364163189669,False,Davidfurt,retired,High
30,78.8,1.53,6.692741332315692,False,Lake Nicholas,unemployed,Medium
41,109.0,1.62,21.05933497277384,True,Lake Emilyview,student,Low
45,96.3,1.9,13.440564724998566,True,Port Tonimouth,student,Medium
41,87.1,1.75,42.64564941634524,True,Jadeland,unemployed,Low
31,71.8,1.67,22.43310539406248,True,Stevensonberg,unemployed,Low
68,113.9,1.86,8.29954164834361,False,Michaelmouth,freelancer,Low
45,106.3,1.81,9.548244371811275,False,Mckinneybury,private_job,Low
72,111.1,1.76,42.954737256808265,False,Port Nathanland,student,Low
25,51.4,1.88,48.86009998251953,True,Martinhaven,private_job,Medium
68,91.8,1.79,49.39654845003589,False,Danielfort,government_job,Medium
61,117.8,1.62,48.475157712797696,True,New Kelli,private_job,High
75,108.0,1.7,21.672259572121515,False,North Ambermouth,government_job,High
62,67.4,1.59,31.120402976002005,False,East Brianborough,private_job,High
60,63.4,1.73,18.830972186114472,False,North Aaron,unemployed,Low
70,71.0,1.84,1.9259389819895756,True,Arielburgh,retired,Low
59,99.1,1.6,0.6285118130576678,True,West Marissa,retired,High
74,99.6,1.79,4.311320924743269,True,Faithbury,retired,High
75,51.3,1.54,26.326928087595128,True,West Francisco,retired,Medium
64,52.4,1.63,21.300051291311217,True,West Ashley,student,Medium
42,63.2,1.9,13.53573702110222,True,Brownton,government_job,Low
39,51.5,1.84,45.15061628746808,False,Port Jeremy,private_job,Medium
37,107.4,1.58,22.29889241539585,True,West Madeline,freelancer,Low
54,80.8,1.88,2.6263666505094245,True,Lake Cynthiamouth,retired,Medium
32,68.1,1.74,3.6006380986307893,False,Nguyenport,freelancer,Low
55,111.1,1.83,48.86637422248357,False,Sandramouth,unemployed,Low
63,111.9,1.84,32.17483085046431,True,New Peterbury,retired,High
48,97.1,1.63,0.9914087056923204,False,Jamesshire,retired,High
74,87.0,1.78,29.66660797400662,True,Sabrinafurt,retired,Low
67,53.2,1.66,26.57632463806569,False,East Alison,government_job,Medium
38,83.4,1.6,0.5951626546798554,True,New Douglas,retired,High
72,91.8,1.64,49.201746819475325,False,Morganland,unemployed,Low
72,73.8,1.68,16.24090695708657,True,West Charles,business_owner,High
73,79.8,1.9,8.404777555724463,True,West Robertbury,retired,Low
31,114.3,1.87,13.351979708363045,False,Hernandezbury,government_job,Medium
63,60.8,1.69,10.459495300151303,True,East Amymouth,freelancer,Medium
21,55.1,1.53,3.247628427755036,True,Wattsview,retired,Medium
58,105.6,1.78,4.764985449551733,False,South Rachel,government_job,Low
62,90.2,1.68,16.55048930750855,False,East Kathryn,retired,High
65,52.2,1.77,1.2425369660681744,True,Howardville,retired,Low
30,51.8,1.77,38.403111115981055,False,Jamiehaven,business_owner,Medium
66,69.3,1.85,48.6455828391227,True,Mendozafurt,student,Medium
23,52.3,1.67,43.811131958790966,False,Nicholasland,private_job,Low
70,51.6,1.56,1.2719115103037222,True,Theresahaven,retired,High
64,116.5,1.75,7.287189354379867,False,Leonardhaven,government_job,Medium
69,71.8,1.72,11.213386446823597,True,South Hannahfort,unemployed,High
54,108.0,1.89,10.207118929918032,True,New Rebeccahaven,freelancer,High
27,116.9,1.69,5.717286032945013,True,North Darin,retired,High
71,83.8,1.82,0.5718190268241862,False,East Christopher,retired,Medium
20,80.0,1.84,49.07616135461224,True,New Lisa,unemployed,Medium
21,90.3,1.68,39.61709518259342,True,Port Heatherborough,private_job,Medium
25,116.9,1.81,45.7454811009829,False,Lake Samanthafurt,unemployed,Medium
37,93.7,1.58,6.043338110638529,True,North Joshua,retired,Medium
65,106.8,1.75,43.90132486537766,True,Molinaville,private_job,High
74,51.1,1.89,21.848559176721807,True,Rebeccaland,unemployed,Medium
47,51.5,1.74,17.442205239185792,False,North Wyatt,government_job,High
66,102.5,1.86,44.78972511935413,False,Stephanieberg,student,High
51,95.7,1.75,10.053477259876535,False,North Colinton,freelancer,Low
36,109.4,1.8,21.973079528676564,False,East Tim,business_owner,Low
20,74.2,1.65,44.8747345269312,False,New Jeremy,private_job,Medium
26,75.2,1.77,42.98430060212967,True,Sheilaville,private_job,Low
44,111.7,1.74,0.7485662587469878,False,Lake Michaelside,freelancer,Low
70,99.3,1.8,49.93945406306165,True,Lake Timothymouth,unemployed,High
67,68.3,1.61,44.09919430605392,False,Murrayland,unemployed,Low
54,64.6,1.6,26.06458714547622,True,Brooksside,business_owner,Low
67,65.4,1.64,35.6772584560201,False,New Cherylbury,freelancer,Low
45,102.2,1.59,16.350790435486132,False,Shawborough,freelancer,Low
41,110.0,1.89,13.42830139502929,False,New Angela,student,Low
62,79.3,1.59,0.6213438136686915,True,East Danielside,retired,High
40,58.8,1.64,22.19721941075929,True,South Christopher,unemployed,Medium
75,118.6,1.59,13.289724371356773,False,Patelburgh,retired,High
72,55.5,1.88,1.7195906414659066,True,West Christopherburgh,freelancer,Medium
74,91.6,1.75,32.373168531415246,False,Sotomouth,business_owner,High
45,98.9,1.56,34.33778045799983,False,West Kaitlyn,unemployed,Medium
61,61.1,1.62,1.279591078191415,True,Dennisburgh,government_job,High
33,96.4,1.69,44.430804494043926,True,Katiebury,unemployed,High
20,61.8,1.89,21.65337378638996,False,Michaelside,unemployed,Medium
40,76.3,1.7,43.9292943655236,True,Heathermouth,unemployed,High
21,119.8,1.9,19.10260044752756,False,South Michaeltown,government_job,High
56,70.6,1.72,30.293749487294125,True,Michaelville,government_job,High
25,109.3,1.85,14.06663298966755,True,New Matthewhaven,student,Medium
48,52.0,1.53,15.867464035501246,False,Cindyhaven,student,Low
27,53.1,1.64,2.2822405908765173,False,Morrisborough,business_owner,Medium
22,113.0,1.58,0.5904732887291393,False,Hawkinsland,student,Medium
32,103.4,1.76,12.446973689443144,False,Juliefurt,government_job,Medium
60,78.1,1.6,0.9424314459890248,True,New Amy,retired,Low
23,86.4,1.66,38.50110344727601,False,South Caitlyn,private_job,Medium
36,53.3,1.53,33.103136426680635,True,South Maryberg,private_job,High
43,76.8,1.68,5.525759789149441,False,Gibsonview,retired,Low
41,107.5,1.55,42.85383732221117,True,Glassville,unemployed,Medium
31,69.9,1.83,28.560336918413764,False,New Jenniferside,retired,Low
50,96.0,1.81,12.125750287961624,True,West Alexmouth,business_owner,Low
69,114.2,1.54,16.07551046782548,False,West Jacqueline,retired,High
20,89.8,1.87,25.834449563780737,False,Port Heatherchester,unemployed,High
19,53.0,1.55,26.986064093510105,False,New Stephanie,unemployed,Medium
69,84.2,1.67,0.924171721633841,True,Stewartland,retired,Medium
57,114.2,1.71,47.44179477513113,True,Caldwellfurt,government_job,Medium
28,64.6,1.65,26.30673185849715,False,Nancymouth,unemployed,Medium
69,63.5,1.61,19.583920569885752,False,Henrymouth,student,High
35,78.3,1.6,3.96867475198646,False,Port Teresachester,retired,Medium
39,59.2,1.7,29.098354784354488,False,North Mandy,government_job,Medium
26,112.6,1.75,15.08535983420218,False,Gonzalezland,freelancer,Medium
48,80.2,1.77,38.55342317640616,False,Hayesport,private_job,Low
49,51.9,1.6,30.52101505962725,False,Delgadoside,private_job,High
30,52.3,1.68,30.8439128827614,False,North Derekmouth,government_job,Low
66,55.7,1.81,3.040428987464896,True,Christopherchester,retired,Low
45,85.1,1.61,1.4000695333693218,True,Lake Cynthiamouth,retired,Medium
38,51.7,1.8,14.950815340049637,False,Port Noahbury,student,Low
50,61.8,1.85,17.338363921074457,True,Crystalborough,private_job,Low
42,59.5,1.82,46.46760879268147,True,Lake Sara,private_job,High
61,101.5,1.55,47.48206552304286,False,South Meganland,private_job,High
67,89.9,1.85,10.36652314830841,False,Melindahaven,freelancer,Low
50,118.4,1.81,10.771660539883957,False,Brownchester,retired,Low
32,97.8,1.75,7.509379526092305,False,Lake Tina,student,Medium
57,119.3,1.81,22.97816032489801,True,Pattonport,government_job,Medium
39,63.9,1.66,5.877866662340388,True,East Michaelside,private_job,High
63,80.6,1.56,8.358395271821376,True,Elaineton,business_owner,High
62,71.7,1.59,25.12837919820177,False,Seanmouth,freelancer,High
75,98.2,1.8,12.01732823053246,False,Lake Michellestad,retired,High
63,100.8,1.65,11.42625716644661,True,Rachelfort,retired,High
56,64.8,1.65,11.311586369982544,False,West Jill,business_owner,High
56,93.6,1.72,23.056906060949053,False,Jonesborough,business_owner,High
20,95.3,1.88,8.09780116493523,False,Shermanmouth,unemployed,Medium
65,73.6,1.76,27.40380546847168,False,West Susan,retired,Medium
47,55.7,1.79,34.071235849179324,False,Erikabury,unemployed,High
71,75.0,1.87,3.02601548846956,True,Lake Justin,student,High
70,53.3,1.9,18.602416507045508,True,South Kristen,unemployed,Low
35,61.5,1.63,28.450354830898988,True,Greenland,private_job,Medium
54,52.3,1.75,8.10856204684509,False,North Brian,freelancer,Medium
35,60.7,1.84,48.14959536433332,False,Willismouth,business_owner,Medium
60,110.8,1.85,44.14631040155193,True,Christophermouth,student,High
74,113.3,1.9,2.7930256994476474,False,Ronniehaven,retired,High
44,83.7,1.83,5.002109432356574,False,Brendatown,unemployed,Medium
49,114.7,1.74,0.8615669898098637,True,East Nicholasview,retired,Medium
48,86.7,1.66,16.412903454881224,False,New Jonathan,student,High
50,114.0,1.82,1.812283378320608,False,Hicksberg,retired,High
45,95.6,1.73,20.478622833276614,True,Port Joe,business_owner,Low
58,56.3,1.61,0.7859686761328314,True,North Alexander,government_job,Low
70,114.0,1.87,20.121758511364835,False,Port Troybury,retired,High
52,71.2,1.68,8.05883519767908,False,Hallport,retired,Medium
32,97.5,1.75,10.275232182056556,True,Lake Arthur,private_job,High
45,98.8,1.75,44.95665987585173,False,East Vincent,student,Low
24,104.8,1.71,11.90433760372175,True,New Elizabethfort,freelancer,Medium
51,54.8,1.76,7.201030376410888,True,North Tracymouth,business_owner,High
53,104.8,1.57,28.40364152046226,True,Ashleyburgh,unemployed,High
68,68.9,1.81,17.463066841734378,False,East Mariamouth,retired,High
28,83.2,1.59,1.623322218440969,False,Lake Davidshire,government_job,Low
20,78.9,1.6,4.690556189950358,True,Caseyhaven,government_job,Low
31,83.6,1.76,28.14763350500681,True,Cherylmouth,private_job,Low
52,78.1,1.74,2.2565038216864304,True,East Christinaborough,retired,High
43,74.1,1.84,17.2576208796237,True,South Danielmouth,business_owner,High
42,57.7,1.84,15.628888081543742,False,Michaelberg,unemployed,Medium
65,65.6,1.85,17.762772700680294,False,Sharonburgh,unemployed,High
20,65.0,1.68,0.933929072528726,False,Williamsstad,student,Medium
64,64.7,1.63,42.61601951168657,True,Oliverstad,private_job,High
54,61.7,1.63,40.65811991238422,False,West Nicholas,business_owner,Medium
30,98.2,1.75,19.508269335599547,False,Duncanfurt,business_owner,Low
55,51.9,1.54,28.05325663999392,True,Alexischester,business_owner,Low
55,79.3,1.81,11.695220897188404,False,Curtischester,retired,Low
29,51.6,1.68,23.90027001123405,False,Port Shane,private_job,Low
36,101.7,1.86,3.672233179756267,False,Port Julieberg,retired,Low
45,119.6,1.86,31.23880195608427,False,Teresahaven,retired,High
